CODIGO;INCLUSAO
205023;2022-07-04
217203;2026-05-25
214570;2025-10-02
212423;2025-03-31
204175;2022-01-20
64329;2017-06-08
209676;2024-06-25
50443;2011-03-11
51758;2016-08-05
210172;2024-08-15
104832;2018-12-04
158562;2019-11-27
51917;2016-10-25
93409;2018-07-12
104803;2018-11-13
131826;2019-08-07
205178;2022-07-20
209777;2024-07-03
208736;2024-02-28
196971;2020-08-06
50376;2010-11-03
206620;2023-05-03
206310;2023-03-08
173122;2020-02-28
206767;2023-05-22
216115;2026-02-20
205788;2022-11-04
203062;2021-07-23
206156;2023-02-03
216629;2026-03-30
210861;2024-10-15
217017;2026-05-06
210134;2024-08-13
216243;2026-03-03
202861;2021-07-06
183345;2020-04-15
203869;2021-11-22
50238;2010-09-22
214576;2025-09-29
207077;2023-06-28
51467;2016-02-18
51468;2016-02-18
212207;2025-03-13
203616;2021-11-05
215784;2026-02-02
209129;2024-04-25
200652;2020-10-27
191619;2020-06-04
214133;2025-08-27
212416;2025-03-28
57053;2017-01-23
210536;2024-09-13
50346;2010-10-07
64321;2017-06-07
50490;2011-04-19
90332;2018-06-06
202747;2021-06-26
208978;2024-04-08
210945;2024-10-24
200599;2020-10-21
217059;2026-05-15
204054;2022-01-04
213707;2025-07-25
208776;2024-03-05
215815;2026-01-27
210028;2024-07-29
209594;2024-06-13
202802;2021-06-26
74829;2018-01-09
203760;2021-11-04
107975;2019-02-07
106866;2018-12-27
102726;2019-01-31
50036;2010-08-16
101705;2018-10-15
50061;2010-08-30
210811;2024-10-09
203770;2021-11-05
209059;2024-04-18
212924;2025-05-06
207926;2023-10-23
206885;2023-06-07
77961;2018-02-08
200458;2020-10-09
200583;2020-10-20
51932;2016-10-28
133898;2019-08-20
51720;2016-06-20
208689;2024-02-22
202876;2021-07-04
211865;2025-02-11
215560;2026-01-13
212268;2025-03-17
72754;2017-12-06
204756;2022-05-12
207405;2023-08-07
205786;2022-11-18
185486;2020-05-14
203390;2021-09-08
216756;2026-04-13
202554;2021-05-04
113153;2019-03-22
51425;2015-11-25
202204;2021-02-11
204955;2022-06-21
206468;2023-04-11
216538;2026-04-07
107994;2019-03-25
214882;2025-10-23
157515;2019-11-21
200074;2020-08-21
192630;2020-06-09
153460;2019-11-11
215747;2026-02-19
202735;2021-06-22
214519;2025-09-29
51646;2016-05-20
206095;2023-01-20
50363;2010-10-08
51049;2013-05-24
203082;2021-07-27
203020;2021-07-19
51093;2013-09-04
114224;2019-03-25
102727;2018-10-22
209473;2024-05-29
169016;2020-02-13
203223;2021-08-13
52992;2016-11-24
213590;2025-07-08
205424;2022-08-30
206650;2023-05-10
66450;2017-08-03
51076;2013-08-01
51162;2014-02-25
206535;2023-04-17
208376;2024-01-15
51647;2016-05-20
216814;2026-04-16
200525;2020-10-14
122610;2019-06-24
215861;2026-01-30
209989;2024-07-24
204155;2022-01-17
210938;2024-10-24
203057;2021-07-23
114349;2019-04-11
51313;2015-03-17
50928;2012-11-19
205339;2022-08-12
165900;2020-01-23
86226;2018-05-07
212856;2025-04-29
214984;2025-11-05
203670;2021-10-21
67631;2017-10-16
214439;2025-09-23
209670;2024-06-24
206697;2023-05-17
66368;2017-07-03
76890;2018-01-22
215555;2026-01-12
196966;2020-08-06
66360;2017-06-23
202759;2021-06-26
50452;2011-03-14
202943;2021-07-12
200126;2020-08-26
162768;2020-01-07
162795;2020-01-14
207756;2023-09-26
202816;2021-06-26
203066;2021-07-23
204831;2022-05-26
153456;2019-11-06
192660;2020-06-16
100610;2018-09-17
204990;2022-07-01
51711;2016-06-08
205856;2022-11-25
202267;2021-02-24
51831;2016-09-13
213451;2025-06-24
203054;2021-07-26
209186;2024-05-02
182302;2020-04-03
210255;2024-08-27
213839;2025-08-05
216607;2026-04-02
173159;2020-03-04
63255;2017-05-16
204592;2022-04-06
209906;2024-07-16
51768;2016-08-18
205092;2022-07-13
138993;2019-09-04
50779;2012-06-20
215511;2026-01-12
87243;2018-05-09
203053;2021-07-22
51648;2016-05-20
208356;2024-01-12
208154;2023-11-30
200295;2020-09-16
203482;2021-09-22
68636;2017-10-17
50785;2012-06-29
203367;2021-09-01
212267;2025-03-17
51437;2016-01-26
196872;2020-07-16
203543;2021-09-29
51171;2014-03-25
216603;2026-04-02
203868;2021-11-22
70694;2017-11-07
114227;2019-03-26
212178;2025-03-12
212757;2025-04-17
104800;2018-11-13
205833;2022-11-22
206231;2023-02-16
200718;2020-11-10
50236;2010-09-22
208070;2023-11-17
51919;2016-10-26
50768;2012-06-01
202334;2021-03-05
200268;2020-09-10
208547;2024-02-01
206335;2023-03-10
51721;2016-06-20
206050;2023-01-13
206937;2023-06-15
214607;2025-10-02
79025;2018-02-28
205247;2022-07-29
51649;2016-05-23
148262;2019-10-22
213108;2025-05-21
51718;2016-06-17
212234;2025-04-01
208396;2024-01-17
203366;2021-09-01
61149;2017-03-23
76921;2018-01-29
203826;2021-11-17
203703;2021-10-26
50072;2010-08-31
215470;2026-01-09
63271;2017-05-22
204817;2022-05-24
203312;2021-08-24
51650;2016-05-23
200349;2020-09-29
50985;2013-02-07
213584;2025-07-15
217555;2026-07-01
208149;2023-11-30
211472;2025-01-14
216447;2026-03-16
50075;2010-08-31
206552;2023-04-19
67588;2017-09-29
217317;2026-06-03
214437;2025-09-19
205765;2022-11-04
210209;2024-08-20
162751;2020-01-03
203214;2021-08-12
125733;2019-07-25
207957;2023-10-27
205830;2022-11-21
212109;2025-02-28
211778;2025-02-04
206612;2023-05-02
66438;2017-07-31
203217;2021-08-16
209746;2024-07-01
214059;2025-08-21
198022;2020-08-14
215687;2026-03-03
204034;2021-12-23
205262;2022-08-02
62209;2017-04-27
61115;2017-03-13
204522;2022-03-25
209854;2024-07-15
67610;2017-10-05
50388;2010-11-23
210608;2024-09-19
206964;2023-06-16
207013;2023-06-21
203010;2021-07-19
98579;2018-09-05
212739;2025-04-16
50070;2010-08-31
205877;2022-12-02
101693;2018-10-11
213501;2025-06-26
215649;2026-04-08
217222;2026-05-25
51651;2016-05-23
51958;2016-11-14
96497;2018-08-09
206531;2023-04-17
51975;2016-11-18
160674;2019-12-09
51652;2016-05-23
215832;2026-02-04
211525;2025-01-15
202817;2021-06-26
152355;2019-10-31
50196;2010-09-16
216493;2026-03-23
214244;2025-09-10
61086;2017-02-16
51160;2014-02-25
116470;2019-05-06
203635;2021-10-19
209337;2024-05-16
206046;2023-01-13
217113;2026-05-15
210785;2024-10-04
208178;2023-12-07
50927;2012-11-12
207245;2023-07-17
204182;2022-01-24
111090;2019-04-17
201094;2021-01-22
62161;2017-03-29
79001;2018-02-22
88267;2018-05-11
51653;2016-05-23
53995;2016-11-28
211027;2024-11-06
213857;2025-08-11
205694;2022-10-17
50237;2010-09-22
212402;2025-04-03
87244;2018-05-09
208389;2024-01-16
103775;2018-11-08
206984;2023-06-19
202229;2021-02-19
200131;2020-08-27
104823;2018-11-28
50991;2013-02-18
50065;2010-08-31
50383;2010-11-09
50090;2010-09-02
200461;2020-10-06
206284;2023-03-03
50197;2010-09-16
200060;2020-08-19
200650;2020-10-27
209230;2024-05-06
210744;2024-10-01
205887;2022-12-06
214128;2025-08-29
181278;2020-03-25
205345;2022-08-17
212351;2025-03-25
208462;2024-01-23
204680;2022-04-28
203524;2021-09-28
196912;2020-07-27
59090;2017-02-13
213423;2025-06-20
204386;2022-02-23
213482;2025-06-25
204169;2022-01-19
211068;2024-11-13
207833;2023-10-11
134910;2019-08-23
203509;2021-09-24
66455;2017-08-09
50949;2013-01-09
95471;2018-07-27
210926;2024-10-23
179240;2020-03-17
66380;2017-07-06
200948;2020-12-18
70746;2017-11-30
215952;2026-02-06
51654;2016-05-23
207831;2023-10-03
208026;2023-11-09
101712;2018-10-17
51907;2016-10-24
50497;2011-04-28
213118;2025-05-21
217592;2026-06-30
210124;2024-08-09
51655;2016-05-23
208595;2024-02-06
88292;2018-05-16
209921;2024-07-16
200214;2020-09-04
208208;2023-12-12
202834;2021-07-04
210331;2024-09-02
50120;2010-09-08
207146;2023-07-14
50209;2010-09-17
149298;2019-10-28
217146;2026-05-18
98564;2018-08-30
202756;2021-06-26
200626;2020-10-23
50372;2010-10-08
211779;2025-02-04
96515;2018-08-15
92379;2018-06-25
153461;2019-11-11
66478;2017-08-22
206131;2023-01-31
51656;2016-05-23
211678;2025-01-28
191616;2020-06-04
209128;2024-04-25
50890;2012-10-16
111044;2019-02-26
50988;2013-02-08
206692;2023-05-11
216050;2026-02-11
106945;2019-01-31
212564;2025-04-07
50952;2013-01-14
50343;2010-10-07
50035;2010-08-16
101681;2018-10-09
50515;2011-05-19
50769;2012-06-01
102735;2018-10-23
51854;2016-09-21
89305;2018-05-22
61109;2017-03-07
65342;2017-06-19
165902;2020-01-24
107991;2019-02-11
84208;2018-04-27
50203;2010-09-17
217197;2026-05-28
215192;2025-12-11
212159;2025-03-10
206654;2023-05-08
160696;2019-12-11
208068;2023-11-17
214757;2025-10-10
212391;2025-03-27
211721;2025-02-03
209214;2024-05-03
201034;2021-01-14
214681;2025-10-23
213863;2025-08-11
209228;2024-05-06
206907;2023-06-12
214114;2025-08-25
211983;2025-02-19
213884;2025-08-12
209232;2024-05-07
104808;2018-11-21
65338;2017-06-14
51164;2014-03-11
215324;2025-12-11
51657;2016-05-23
173157;2020-03-05
51057;2013-06-06
51658;2016-05-23
203972;2021-12-09
204403;2022-03-03
208720;2024-02-28
200832;2020-11-26
139033;2019-09-13
50786;2012-07-02
203518;2021-09-27
217438;2026-06-17
50208;2010-09-17
51659;2016-05-24
207951;2023-11-13
215597;2026-01-20
202993;2021-07-15
215753;2026-01-27
214745;2025-10-17
200436;2020-10-01
62164;2017-03-30
211388;2025-01-08
215729;2026-02-02
212263;2025-03-17
173118;2020-02-27
162811;2020-01-15
209798;2024-07-05
59091;2017-02-13
50064;2010-08-31
161699;2019-12-13
67545;2017-09-20
206749;2023-05-18
206978;2023-06-19
216812;2026-04-20
112134;2019-03-22
51660;2016-05-24
206668;2023-05-09
114223;2019-03-29
191614;2020-06-04
214802;2025-10-15
124706;2019-07-17
204658;2022-04-18
202738;2021-06-22
51045;2013-05-16
208860;2024-03-15
210245;2024-08-27
50889;2012-10-10
215888;2026-02-04
204856;2022-05-31
207841;2023-10-04
213535;2025-07-01
214875;2025-10-23
192640;2020-06-11
216477;2026-04-08
51113;2013-10-29
89303;2018-05-22
212482;2025-04-01
209090;2024-04-23
202552;2021-05-03
159614;2019-11-29
215326;2025-12-19
182310;2020-04-06
203441;2021-09-16
164880;2020-01-20
202123;2021-01-28
212988;2025-05-12
114219;2019-03-25
185446;2020-05-08
205702;2022-10-18
214443;2025-10-03
211038;2024-11-08
209117;2024-04-25
216404;2026-03-17
213603;2025-07-07
213966;2025-08-19
209131;2024-04-29
214786;2025-10-13
217452;2026-06-15
216732;2026-04-09
215355;2025-12-16
208115;2023-11-24
211854;2025-02-10
203052;2021-07-22
216284;2026-03-05
209045;2024-04-17
216013;2026-02-13
210899;2024-10-18
211521;2025-01-15
216205;2026-03-02
216705;2026-04-08
216086;2026-02-18
211596;2025-01-27
210927;2024-10-23
216293;2026-03-05
209102;2024-04-23
215008;2025-11-05
209019;2024-04-12
217345;2026-06-08
208285;2024-01-04
217193;2026-05-21
206037;2023-01-11
216452;2026-03-16
216011;2026-02-13
210482;2024-09-06
208294;2024-01-05
214856;2025-10-17
215494;2026-01-06
50424;2011-02-02
50703;2012-03-27
205845;2022-11-29
166923;2020-01-30
216482;2026-03-19
205200;2022-07-21
217475;2026-06-17
209071;2024-04-22
216998;2026-05-08
213845;2025-08-05
205773;2022-10-31
212872;2025-04-30
210802;2024-10-08
51000;2013-02-25
50630;2011-09-14
210185;2024-08-19
205720;2022-10-19
210634;2024-09-20
70693;2017-11-07
116455;2019-05-03
153433;2019-11-05
88257;2018-05-10
50052;2010-08-27
214852;2025-10-29
62198;2017-04-26
118491;2019-05-15
202232;2021-02-22
51662;2016-05-24
214008;2025-08-20
54008;2016-12-02
62192;2017-04-24
207129;2023-07-04
162798;2020-01-14
216088;2026-02-18
50652;2011-11-11
209668;2024-06-24
50691;2012-02-16
109007;2019-02-15
51852;2016-09-21
203674;2021-10-21
114210;2019-04-04
162757;2020-01-06
206834;2023-05-30
213492;2025-06-26
196944;2020-08-03
66413;2017-07-19
50119;2010-09-08
213020;2025-05-13
212891;2025-05-07
130801;2019-08-28
166910;2020-01-28
51663;2016-05-24
100656;2018-10-03
208834;2024-03-13
115444;2019-04-30
215833;2026-02-04
216360;2026-03-12
212984;2025-05-12
214926;2025-11-04
208260;2023-12-27
203641;2021-10-18
139028;2019-09-09
50063;2010-08-31
214621;2025-09-29
206238;2023-02-22
209301;2024-05-16
114344;2019-04-11
50202;2010-09-17
196914;2020-07-27
50923;2012-11-06
50174;2010-09-16
195807;2020-07-08
209194;2024-05-02
216910;2026-04-28
77969;2018-02-09
216959;2026-05-04
215225;2025-12-16
50911;2012-10-25
104817;2018-11-26
101691;2018-10-11
55018;2016-12-12
107985;2019-02-11
145106;2019-10-02
67538;2017-09-14
215603;2026-01-14
208241;2023-12-22
213787;2025-07-30
211097;2024-11-18
50960;2013-01-15
67540;2017-09-18
215760;2026-02-02
153424;2019-11-04
101680;2018-10-09
182290;2020-03-30
193694;2020-06-18
51290;2014-12-01
51616;2016-05-16
213579;2025-07-17
51617;2016-05-16
200569;2020-10-16
212131;2025-03-10
213505;2025-06-27
50391;2010-11-30
50423;2011-02-02
208492;2024-01-26
168996;2020-02-14
215221;2025-12-08
203325;2021-08-25
215612;2026-02-02
211373;2025-01-07
122584;2019-06-14
50982;2013-02-05
50021;2010-08-12
200158;2020-08-28
207896;2023-10-18
50685;2012-02-14
206676;2023-05-10
208740;2024-02-28
213241;2025-06-02
212415;2025-03-28
206279;2023-03-08
214265;2025-09-11
157554;2019-11-26
212087;2025-02-26
213751;2025-07-23
200597;2020-10-21
202242;2021-03-05
215120;2025-11-19
214252;2025-09-03
214533;2025-09-25
215966;2026-02-06
206463;2023-04-04
122603;2019-06-18
214616;2025-10-07
214541;2025-09-24
204463;2022-03-11
216044;2026-02-13
212289;2025-03-18
209810;2024-07-08
202368;2021-03-25
217525;2026-06-23
208052;2023-11-14
210958;2024-10-28
200819;2020-11-24
50671;2012-01-09
208053;2023-11-16
211700;2025-01-30
212611;2025-04-09
101694;2018-10-11
209790;2024-07-04
216140;2026-02-24
209425;2024-05-27
211599;2025-01-27
114209;2019-03-25
204021;2021-12-20
214457;2025-09-19
206698;2023-05-12
114226;2019-03-26
152403;2019-11-01
203067;2021-07-26
214380;2025-09-12
214963;2025-11-03
200480;2020-10-08
101700;2018-10-11
100650;2018-10-03
203648;2021-10-19
203460;2021-09-20
208767;2024-03-01
203288;2021-08-20
51187;2014-04-23
206294;2023-03-10
203471;2021-09-21
211620;2025-01-28
210373;2024-09-04
216716;2026-04-10
213728;2025-08-07
50676;2012-01-27
207967;2023-11-01
53996;2016-11-28
213665;2025-08-11
148243;2019-10-24
117489;2019-05-13
212990;2025-05-12
207395;2023-08-04
50034;2010-08-16
212405;2025-03-28
216070;2026-02-19
208670;2024-02-21
209244;2024-05-07
212540;2025-04-04
207310;2023-07-26
210654;2024-09-23
206028;2023-01-11
211079;2024-11-13
204951;2022-06-21
210505;2024-09-10
213173;2025-05-27
169002;2020-02-13
209135;2024-04-29
216773;2026-04-14
146112;2019-10-04
216361;2026-03-13
171033;2020-02-17
213642;2025-07-17
217426;2026-06-15
207559;2023-08-28
110041;2019-02-25
61133;2017-03-20
215183;2025-12-03
76895;2018-01-22
214212;2025-09-11
209231;2024-05-06
217540;2026-07-03
202956;2021-07-13
101695;2018-10-11
51618;2016-05-16
210661;2024-09-24
124732;2019-07-24
203352;2021-08-30
203254;2021-08-17
209051;2024-04-18
214063;2025-08-22
201100;2021-01-26
50250;2010-09-23
195794;2020-07-06
204295;2022-02-09
214392;2025-09-26
205326;2022-08-11
50700;2012-03-19
51619;2016-05-16
213191;2025-05-28
70652;2017-10-24
150314;2019-10-28
50019;2010-08-12
216660;2026-04-16
211617;2025-01-23
215742;2026-01-28
51620;2016-05-16
205322;2022-08-10
202398;2021-03-24
207053;2023-06-23
201054;2021-01-14
203216;2021-08-12
50860;2012-09-18
214903;2025-11-04
82176;2018-04-18
202923;2021-07-08
50377;2010-11-04
176182;2020-03-11
100628;2018-09-25
216754;2026-04-10
96491;2018-08-06
136940;2019-08-28
208629;2024-02-15
209066;2024-04-19
148189;2019-10-11
51511;2016-04-26
51635;2016-05-19
200185;2020-09-01
212500;2025-04-02
215690;2026-01-23
214846;2025-11-04
208872;2024-03-20
207771;2023-09-27
206927;2023-06-15
211187;2024-11-25
209057;2024-04-18
215010;2025-11-19
200615;2020-10-22
62216;2017-05-02
202745;2021-06-26
68647;2017-10-19
203769;2021-11-05
208900;2024-04-01
200208;2020-09-03
202549;2021-04-30
76912;2018-01-26
216353;2026-03-11
122602;2019-06-18
209398;2024-05-22
184424;2020-04-29
75836;2018-01-10
200323;2020-09-24
51636;2016-05-19
50783;2012-06-26
203569;2021-10-04
215897;2026-02-04
202262;2021-02-22
50741;2012-05-11
51197;2014-06-26
210499;2024-09-09
50996;2013-02-20
213149;2025-05-23
213436;2025-06-20
106949;2019-02-01
51789;2016-09-01
66529;2017-09-12
217617;2026-07-02
210353;2024-09-03
50198;2010-09-17
51077;2013-08-13
51637;2016-05-19
148211;2019-10-15
50656;2011-11-23
204763;2022-05-12
66433;2017-07-27
73792;2017-12-19
75857;2018-01-16
207252;2023-07-18
205712;2022-10-18
51638;2016-05-19
213254;2025-06-04
212201;2025-03-14
72752;2017-12-06
210618;2024-09-19
215368;2025-12-22
50858;2012-09-18
79023;2018-02-28
50294;2010-09-28
210754;2024-10-02
210233;2024-08-23
210363;2024-09-03
209405;2024-05-28
216632;2026-04-01
209441;2024-05-27
203693;2021-10-25
67569;2017-09-26
196969;2020-08-06
211906;2025-02-13
214201;2025-09-03
208034;2023-11-10
208481;2024-01-24
205549;2022-09-20
211314;2024-12-18
205301;2022-08-08
212097;2025-02-28
207347;2023-07-31
185450;2020-05-07
215659;2026-02-02
211174;2024-11-22
205620;2022-10-03
213429;2025-06-20
214952;2025-10-30
162746;2020-01-03
207465;2023-08-14
202390;2021-03-25
215559;2026-01-12
196820;2020-07-09
213446;2025-06-24
59089;2017-02-13
207498;2023-08-17
216621;2026-04-01
200560;2020-10-15
114167;2019-03-25
200996;2021-01-13
212917;2025-05-06
215713;2026-01-21
206150;2023-02-03
207131;2023-07-04
210910;2024-10-21
213110;2025-05-21
211018;2024-11-05
215370;2025-12-22
209664;2024-06-24
114182;2019-03-25
200240;2020-09-08
215847;2026-01-29
215385;2025-12-23
213601;2025-07-08
211327;2024-12-19
206925;2023-06-13
204479;2022-03-16
210495;2024-09-09
208201;2023-12-12
211688;2025-02-03
212915;2025-05-06
217192;2026-05-28
212962;2025-05-09
202345;2021-03-11
214884;2025-10-23
208200;2023-12-12
215296;2025-12-08
200481;2020-10-08
122600;2019-06-18
167960;2020-02-05
163853;2020-01-16
181286;2020-03-27
217016;2026-05-11
97541;2018-08-22
51939;2016-11-01
200946;2020-12-18
211396;2025-01-08
207525;2023-08-21
208313;2024-01-09
57041;2017-01-12
216927;2026-04-29
213276;2025-06-05
51037;2013-05-08
203166;2021-08-03
211542;2025-01-16
213589;2025-07-14
215500;2026-01-12
204020;2021-12-17
50971;2013-01-28
201102;2021-01-26
215889;2026-04-01
213321;2025-06-11
211211;2024-11-28
51510;2016-04-18
202408;2021-03-25
50253;2010-09-24
211817;2025-02-06
62170;2017-04-07
89306;2018-05-22
203508;2021-10-05
51639;2016-05-19
213431;2025-06-20
212281;2025-03-18
66434;2017-07-27
50254;2010-09-24
214820;2025-10-20
87246;2018-05-09
200732;2020-11-10
67619;2017-10-09
205415;2022-08-29
50089;2010-09-02
50616;2011-08-26
107981;2019-02-08
208207;2023-12-12
50302;2010-09-29
216725;2026-04-13
210105;2024-08-06
204725;2022-05-09
213582;2025-07-03
211425;2025-01-09
204986;2022-06-29
204796;2022-05-19
205762;2022-10-27
200604;2020-10-22
214885;2025-11-04
204110;2022-01-12
51846;2016-09-16
216851;2026-04-22
215764;2026-01-27
214310;2025-09-08
211259;2024-12-09
183332;2020-04-13
207508;2023-08-18
212558;2025-04-07
211966;2025-02-19
207834;2023-10-04
208936;2024-04-02
67626;2017-10-16
214866;2025-10-20
212826;2025-05-02
204954;2022-06-21
210807;2024-10-08
203278;2021-08-19
217008;2026-05-06
209016;2024-04-12
206015;2023-01-09
200492;2020-10-09
208690;2024-02-23
205239;2022-07-28
213144;2025-05-23
210819;2024-10-09
214010;2025-08-19
204795;2022-05-19
205950;2022-12-21
204916;2022-06-10
212590;2025-04-08
211335;2024-12-23
208184;2023-12-07
120538;2019-05-29
213762;2025-07-25
213682;2025-07-16
216783;2026-04-15
216199;2026-02-27
211800;2025-02-10
209258;2024-05-08
205782;2022-11-03
203024;2021-07-20
107954;2019-02-04
80041;2018-03-07
51727;2016-06-28
51640;2016-05-19
212697;2025-04-15
209463;2024-05-28
50115;2010-09-08
203582;2021-10-06
202243;2021-02-22
51874;2016-09-29
215651;2026-03-04
206110;2023-01-26
212994;2025-05-12
176175;2020-03-10
208210;2023-12-13
203361;2021-09-01
216848;2026-04-23
208576;2024-02-06
210724;2024-09-30
210783;2024-10-03
206003;2023-01-10
88258;2018-05-10
50130;2010-09-10
212057;2025-02-25
152354;2019-10-31
204331;2022-02-15
50738;2012-05-10
50697;2012-03-16
209878;2024-07-15
213856;2025-08-11
207413;2023-08-07
132856;2019-08-12
202503;2021-04-14
217173;2026-05-19
215176;2025-12-03
66523;2017-09-06
203963;2021-12-08
203189;2021-08-09
215987;2026-02-13
206737;2023-05-17
51279;2014-11-18
67625;2017-10-11
114359;2019-04-16
146143;2019-10-08
124730;2019-07-25
204655;2022-04-18
211384;2025-01-07
100589;2018-09-12
205961;2022-12-21
63309;2017-06-01
76880;2018-01-19
51641;2016-05-19
50088;2010-09-02
87247;2018-05-09
216536;2026-03-25
217011;2026-05-08
122607;2019-06-24
205236;2022-07-28
88259;2018-05-10
206553;2023-04-19
204707;2022-05-03
203246;2021-08-17
135915;2019-08-26
212979;2025-05-09
215335;2025-12-19
76891;2018-01-22
75839;2018-01-11
104816;2018-11-23
214649;2025-10-02
72784;2017-12-14
208924;2024-03-28
202602;2021-05-27
62158;2017-03-28
210540;2024-09-16
101709;2018-10-16
